Name,Age,Tm,WS,WS/48,Season,Surname,First Name,PlayerID
Carlos Rogers,24.0,TOR,0.9,0.042,1995-96,Rogers,Carlos,2453
Carlos Rogers,25.0,TOR,4.0,0.138,1996-97,Rogers,Carlos,2453
Carlos Rogers,26.0,TOT,0.5,0.064,1997-98,Rogers,Carlos,2453
Carlos Rogers,26.0,TOR,0.5,0.064,1997-98,Rogers,Carlos,2453
Carlos Rogers,26.0,POR,0.0,0.057,1997-98,Rogers,Carlos,2453
Carlos Rogers,27.0,POR,0.0,0.259,1998-99,Rogers,Carlos,2453
Carlos Rogers,28.0,HOU,2.2,0.096,1999-00,Rogers,Carlos,2453
Carlos Rogers,29.0,HOU,2.0,0.18,2000-01,Rogers,Carlos,2453
Carlos Rogers,30.0,IND,0.5,0.14,2001-02,Rogers,Carlos,2453
Johnny Rogers,23.0,SAC,0.4,0.040999999999999995,1986-87,Rogers,Johnny,2454
Johnny Rogers,24.0,CLE,0.0,0.008,1987-88,Rogers,Johnny,2454
Rodney Rogers,22.0,DEN,2.0,0.067,1993-94,Rogers,Rodney,2455
Rodney Rogers,23.0,DEN,3.9,0.08800000000000001,1994-95,Rogers,Rodney,2455
Rodney Rogers,24.0,LAC,2.3,0.057999999999999996,1995-96,Rogers,Rodney,2455
Rodney Rogers,25.0,LAC,2.9,0.055999999999999994,1996-97,Rogers,Rodney,2455
Rodney Rogers,26.0,LAC,3.3,0.063,1997-98,Rogers,Rodney,2455
Rodney Rogers,27.0,LAC,1.2,0.062,1998-99,Rogers,Rodney,2455
Rodney Rogers,28.0,PHO,7.4,0.154,1999-00,Rogers,Rodney,2455
Rodney Rogers,29.0,PHO,4.7,0.10400000000000001,2000-01,Rogers,Rodney,2455
Rodney Rogers,30.0,TOT,5.4,0.138,2001-02,Rogers,Rodney,2455
Rodney Rogers,30.0,PHO,3.7,0.142,2001-02,Rogers,Rodney,2455
Rodney Rogers,30.0,BOS,1.7,0.128,2001-02,Rogers,Rodney,2455
Rodney Rogers,31.0,NJN,2.3,0.086,2002-03,Rogers,Rodney,2455
Rodney Rogers,32.0,NJN,3.1,0.10400000000000001,2003-04,Rogers,Rodney,2455
Rodney Rogers,33.0,TOT,0.3,0.01,2004-05,Rogers,Rodney,2455
Rodney Rogers,33.0,NOH,-0.6,-0.035,2004-05,Rogers,Rodney,2455
Rodney Rogers,33.0,PHI,0.9,0.09,2004-05,Rogers,Rodney,2455
Roy Rogers,23.0,VAN,1.4,0.037000000000000005,1996-97,Rogers,Roy,2456
Roy Rogers,24.0,TOT,-0.1,-0.047,1997-98,Rogers,Roy,2456
Roy Rogers,24.0,BOS,0.0,0.036000000000000004,1997-98,Rogers,Roy,2456
Roy Rogers,24.0,TOR,-0.1,-0.091,1997-98,Rogers,Roy,2456
Roy Rogers,26.0,DEN,0.4,0.048,1999-00,Rogers,Roy,2456
Tree Rollins,25.0,ATL,2.6,0.12,1980-81,Rollins,Tree,2457
Tree Rollins,26.0,ATL,6.4,0.153,1981-82,Rollins,Tree,2457
Tree Rollins,27.0,ATL,7.3,0.142,1982-83,Rollins,Tree,2457
Tree Rollins,28.0,ATL,5.5,0.113,1983-84,Rollins,Tree,2457
Tree Rollins,29.0,ATL,3.8,0.105,1984-85,Rollins,Tree,2457
Tree Rollins,30.0,ATL,3.4,0.09300000000000001,1985-86,Rollins,Tree,2457
Tree Rollins,31.0,ATL,4.9,0.134,1986-87,Rollins,Tree,2457
Tree Rollins,32.0,ATL,4.1,0.11199999999999999,1987-88,Rollins,Tree,2457
Tree Rollins,33.0,CLE,1.0,0.08,1988-89,Rollins,Tree,2457
Tree Rollins,34.0,CLE,0.7,0.05,1989-90,Rollins,Tree,2457
Tree Rollins,35.0,DET,0.1,0.022000000000000002,1990-91,Rollins,Tree,2457
Tree Rollins,36.0,HOU,1.7,0.11900000000000001,1991-92,Rollins,Tree,2457
Tree Rollins,37.0,HOU,0.2,0.03,1992-93,Rollins,Tree,2457
Tree Rollins,38.0,ORL,0.9,0.113,1993-94,Rollins,Tree,2457
Tree Rollins,39.0,ORL,0.5,0.054000000000000006,1994-95,Rollins,Tree,2457
Lorenzo Romar,22.0,GSW,0.5,0.03,1980-81,Romar,Lorenzo,2458
Lorenzo Romar,23.0,GSW,2.7,0.10099999999999999,1981-82,Romar,Lorenzo,2458
Lorenzo Romar,24.0,GSW,2.6,0.057999999999999996,1982-83,Romar,Lorenzo,2458
Lorenzo Romar,25.0,TOT,2.4,0.113,1983-84,Romar,Lorenzo,2458
Lorenzo Romar,25.0,GSW,0.0,0.043,1983-84,Romar,Lorenzo,2458
Lorenzo Romar,25.0,MIL,2.4,0.114,1983-84,Romar,Lorenzo,2458
Lorenzo Romar,26.0,TOT,-0.1,-0.073,1984-85,Romar,Lorenzo,2458
Lorenzo Romar,26.0,MIL,-0.1,-0.231,1984-85,Romar,Lorenzo,2458
Lorenzo Romar,26.0,DET,0.0,0.0,1984-85,Romar,Lorenzo,2458
Rajon Rondo,20.0,BOS,2.4,0.064,2006-07,Rondo,Rajon,2459
Rajon Rondo,21.0,BOS,7.2,0.15,2007-08,Rondo,Rajon,2459
Rajon Rondo,22.0,BOS,9.9,0.179,2008-09,Rondo,Rajon,2459
Rajon Rondo,23.0,BOS,9.6,0.156,2009-10,Rondo,Rajon,2459
Rajon Rondo,24.0,BOS,6.6,0.126,2010-11,Rondo,Rajon,2459
Rajon Rondo,25.0,BOS,4.9,0.121,2011-12,Rondo,Rajon,2459
Rajon Rondo,26.0,BOS,3.2,0.10800000000000001,2012-13,Rondo,Rajon,2459
Rajon Rondo,27.0,BOS,1.1,0.054000000000000006,2013-14,Rondo,Rajon,2459
Rajon Rondo,28.0,TOT,1.6,0.037000000000000005,2014-15,Rondo,Rajon,2459
Rajon Rondo,28.0,BOS,0.9,0.064,2014-15,Rondo,Rajon,2459
Rajon Rondo,28.0,DAL,0.6,0.023,2014-15,Rondo,Rajon,2459
Rajon Rondo,29.0,SAC,4.6,0.087,2015-16,Rondo,Rajon,2459
Rajon Rondo,30.0,CHI,2.3,0.061,2016-17,Rondo,Rajon,2459
Sean Rooks,23.0,DAL,1.5,0.034,1992-93,Rooks,Sean,2460
Sean Rooks,24.0,DAL,2.2,0.083,1993-94,Rooks,Sean,2460
Sean Rooks,25.0,MIN,3.0,0.06,1994-95,Rooks,Sean,2460
Sean Rooks,26.0,TOT,1.8,0.078,1995-96,Rooks,Sean,2460
Sean Rooks,26.0,MIN,1.7,0.08800000000000001,1995-96,Rooks,Sean,2460
Sean Rooks,26.0,ATL,0.2,0.036000000000000004,1995-96,Rooks,Sean,2460
Sean Rooks,27.0,LAL,1.8,0.115,1996-97,Rooks,Sean,2460
Sean Rooks,28.0,LAL,1.1,0.13,1997-98,Rooks,Sean,2460
Sean Rooks,29.0,LAL,0.3,0.052000000000000005,1998-99,Rooks,Sean,2460
Sean Rooks,30.0,DAL,1.1,0.051,1999-00,Rooks,Sean,2460
Sean Rooks,31.0,LAC,2.3,0.07,2000-01,Rooks,Sean,2460
Sean Rooks,32.0,LAC,0.6,0.038,2001-02,Rooks,Sean,2460
Sean Rooks,33.0,LAC,0.4,0.015,2002-03,Rooks,Sean,2460
Sean Rooks,34.0,TOT,0.2,0.013999999999999999,2003-04,Rooks,Sean,2460
Sean Rooks,34.0,NOH,-0.1,-0.011000000000000001,2003-04,Rooks,Sean,2460
Sean Rooks,34.0,ORL,0.2,0.044000000000000004,2003-04,Rooks,Sean,2460
Derrick Rose,20.0,CHI,4.9,0.078,2008-09,Rose,Derrick,2461
Derrick Rose,21.0,CHI,6.0,0.1,2009-10,Rose,Derrick,2461
Derrick Rose,22.0,CHI,13.1,0.20800000000000002,2010-11,Rose,Derrick,2461
Derrick Rose,23.0,CHI,6.0,0.21100000000000002,2011-12,Rose,Derrick,2461
Derrick Rose,25.0,CHI,-0.2,-0.036000000000000004,2013-14,Rose,Derrick,2461
Derrick Rose,26.0,CHI,1.2,0.038,2014-15,Rose,Derrick,2461
Derrick Rose,27.0,CHI,0.4,0.009000000000000001,2015-16,Rose,Derrick,2461
Derrick Rose,28.0,NYK,3.0,0.068,2016-17,Rose,Derrick,2461
Jalen Rose,22.0,DEN,3.8,0.10300000000000001,1994-95,Rose,Jalen,2462
Jalen Rose,23.0,DEN,2.9,0.065,1995-96,Rose,Jalen,2462
Jalen Rose,24.0,IND,2.1,0.086,1996-97,Rose,Jalen,2462
Jalen Rose,25.0,IND,3.3,0.092,1997-98,Rose,Jalen,2462
Jalen Rose,26.0,IND,1.8,0.069,1998-99,Rose,Jalen,2462
Jalen Rose,27.0,IND,7.3,0.11800000000000001,1999-00,Rose,Jalen,2462
Jalen Rose,28.0,IND,7.3,0.11900000000000001,2000-01,Rose,Jalen,2462
Jalen Rose,29.0,TOT,5.7,0.087,2001-02,Rose,Jalen,2462
Jalen Rose,29.0,IND,3.6,0.09,2001-02,Rose,Jalen,2462
Jalen Rose,29.0,CHI,2.1,0.08199999999999999,2001-02,Rose,Jalen,2462
Jalen Rose,30.0,CHI,3.6,0.052000000000000005,2002-03,Rose,Jalen,2462
Jalen Rose,31.0,TOT,1.5,0.028999999999999998,2003-04,Rose,Jalen,2462
Jalen Rose,31.0,CHI,0.3,0.024,2003-04,Rose,Jalen,2462
Jalen Rose,31.0,TOR,1.3,0.031,2003-04,Rose,Jalen,2462
Jalen Rose,32.0,TOR,4.8,0.085,2004-05,Rose,Jalen,2462
Jalen Rose,33.0,TOT,2.5,0.06,2005-06,Rose,Jalen,2462
Jalen Rose,33.0,TOR,1.2,0.045,2005-06,Rose,Jalen,2462
Jalen Rose,33.0,NYK,1.3,0.085,2005-06,Rose,Jalen,2462
Jalen Rose,34.0,PHO,0.6,0.111,2006-07,Rose,Jalen,2462
Malik Rose,22.0,CHH,1.1,0.1,1996-97,Rose,Malik,2463
Malik Rose,23.0,SAS,0.4,0.044000000000000004,1997-98,Rose,Malik,2463
Malik Rose,24.0,SAS,2.6,0.204,1998-99,Rose,Malik,2463
Malik Rose,25.0,SAS,3.4,0.12,1999-00,Rose,Malik,2463
Malik Rose,26.0,SAS,3.3,0.131,2000-01,Rose,Malik,2463
Malik Rose,27.0,SAS,4.4,0.12300000000000001,2001-02,Rose,Malik,2463
Malik Rose,28.0,SAS,5.2,0.13,2002-03,Rose,Malik,2463
Malik Rose,29.0,SAS,3.8,0.145,2003-04,Rose,Malik,2463
Malik Rose,30.0,TOT,2.6,0.085,2004-05,Rose,Malik,2463
Malik Rose,30.0,SAS,2.3,0.13,2004-05,Rose,Malik,2463
Malik Rose,30.0,NYK,0.3,0.021,2004-05,Rose,Malik,2463
Malik Rose,31.0,NYK,0.5,0.021,2005-06,Rose,Malik,2463
Malik Rose,32.0,NYK,0.1,0.006999999999999999,2006-07,Rose,Malik,2463
Malik Rose,33.0,NYK,-0.5,-0.052000000000000005,2007-08,Rose,Malik,2463
Malik Rose,34.0,TOT,-0.4,-0.039,2008-09,Rose,Malik,2463
Malik Rose,34.0,NYK,-0.6,-0.16699999999999998,2008-09,Rose,Malik,2463
Malik Rose,34.0,OKC,0.2,0.027000000000000003,2008-09,Rose,Malik,2463
Rob Rose,24.0,LAC,0.0,-0.121,1988-89,Rose,Rob,2464
Quinton Ross,23.0,LAC,1.7,0.05,2004-05,Ross,Quinton,2465
Quinton Ross,24.0,LAC,1.6,0.05,2005-06,Ross,Quinton,2465
Quinton Ross,25.0,LAC,3.2,0.09,2006-07,Ross,Quinton,2465
Quinton Ross,26.0,LAC,0.7,0.022000000000000002,2007-08,Ross,Quinton,2465
Quinton Ross,27.0,MEM,0.6,0.025,2008-09,Ross,Quinton,2465
Quinton Ross,28.0,TOT,-0.1,-0.008,2009-10,Ross,Quinton,2465
Quinton Ross,28.0,DAL,0.3,0.043,2009-10,Ross,Quinton,2465
Quinton Ross,28.0,WAS,-0.4,-0.067,2009-10,Ross,Quinton,2465
Quinton Ross,29.0,NJN,0.0,-0.006999999999999999,2010-11,Ross,Quinton,2465
Terrence Ross,21.0,TOR,0.9,0.034,2012-13,Ross,Terrence,2466
Terrence Ross,22.0,TOR,4.2,0.094,2013-14,Ross,Terrence,2466
Terrence Ross,23.0,TOR,2.4,0.054000000000000006,2014-15,Ross,Terrence,2466
Terrence Ross,24.0,TOR,3.6,0.1,2015-16,Ross,Terrence,2466
Terrence Ross,25.0,TOT,3.5,0.086,2016-17,Ross,Terrence,2466
Terrence Ross,25.0,TOR,2.9,0.11599999999999999,2016-17,Ross,Terrence,2466
Terrence Ross,25.0,ORL,0.6,0.037000000000000005,2016-17,Ross,Terrence,2466
Doug Roth,22.0,WSB,0.4,0.052000000000000005,1989-90,Roth,Doug,2467
Scott Roth,24.0,UTA,0.3,0.078,1987-88,Roth,Scott,2468
Scott Roth,25.0,TOT,0.1,0.005,1988-89,Roth,Scott,2468
Scott Roth,25.0,UTA,0.0,-0.025,1988-89,Roth,Scott,2468
Scott Roth,25.0,SAS,0.1,0.01,1988-89,Roth,Scott,2468
Scott Roth,26.0,MIN,0.7,0.034,1989-90,Roth,Scott,2468
Dan Roundfield,27.0,ATL,7.0,0.159,1980-81,Roundfield,Dan,2469
Dan Roundfield,28.0,ATL,6.5,0.141,1981-82,Roundfield,Dan,2469
Dan Roundfield,29.0,ATL,7.4,0.127,1982-83,Roundfield,Dan,2469
Dan Roundfield,30.0,ATL,7.1,0.131,1983-84,Roundfield,Dan,2469
Dan Roundfield,31.0,DET,2.7,0.087,1984-85,Roundfield,Dan,2469
Dan Roundfield,32.0,WSB,5.1,0.106,1985-86,Roundfield,Dan,2469
Dan Roundfield,33.0,WSB,0.6,0.042,1986-87,Roundfield,Dan,2469
Ron Rowan,24.0,POR,0.0,0.084,1986-87,Rowan,Ron,2470
Jim Rowinski,28.0,TOT,0.1,0.205,1988-89,Rowinski,Jim,2471
Jim Rowinski,28.0,DET,0.0,0.24600000000000002,1988-89,Rowinski,Jim,2471
Jim Rowinski,28.0,PHI,0.0,0.157,1988-89,Rowinski,Jim,2471
Jim Rowinski,29.0,MIA,0.2,0.10099999999999999,1989-90,Rowinski,Jim,2471
Derrick Rowland,26.0,MIL,0.0,0.048,1985-86,Rowland,Derrick,2472
Brian Rowsom,22.0,IND,0.0,-0.008,1987-88,Rowsom,Brian,2473
Brian Rowsom,23.0,CHH,1.5,0.135,1988-89,Rowsom,Brian,2473
Brian Rowsom,24.0,CHH,1.0,0.085,1989-90,Rowsom,Brian,2473
Brandon Roy,22.0,POR,4.8,0.114,2006-07,Roy,Brandon,2474
Brandon Roy,23.0,POR,8.0,0.138,2007-08,Roy,Brandon,2474
Brandon Roy,24.0,POR,13.5,0.223,2008-09,Roy,Brandon,2474
Brandon Roy,25.0,POR,9.1,0.18,2009-10,Roy,Brandon,2474
Brandon Roy,26.0,POR,2.1,0.077,2010-11,Roy,Brandon,2474
Brandon Roy,28.0,MIN,0.0,-0.017,2012-13,Roy,Brandon,2474
Donald Royal,23.0,MIN,1.3,0.087,1989-90,Royal,Donald,2475
Donald Royal,25.0,SAS,1.6,0.105,1991-92,Royal,Donald,2475
Donald Royal,26.0,ORL,5.1,0.149,1992-93,Royal,Donald,2475
Donald Royal,27.0,ORL,3.8,0.135,1993-94,Royal,Donald,2475
Donald Royal,28.0,ORL,3.6,0.094,1994-95,Royal,Donald,2475
Donald Royal,29.0,ORL,2.3,0.113,1995-96,Royal,Donald,2475
Donald Royal,30.0,TOT,1.0,0.054000000000000006,1996-97,Royal,Donald,2475
Donald Royal,30.0,ORL,0.0,-0.048,1996-97,Royal,Donald,2475
Donald Royal,30.0,GSW,0.6,0.055,1996-97,Royal,Donald,2475
Donald Royal,30.0,CHH,0.4,0.061,1996-97,Royal,Donald,2475
Donald Royal,31.0,TOT,0.4,0.065,1997-98,Royal,Donald,2475
Donald Royal,31.0,ORL,-0.1,-0.19899999999999998,1997-98,Royal,Donald,2475
Donald Royal,31.0,CHH,0.5,0.08,1997-98,Royal,Donald,2475
Clifford Rozier,22.0,GSW,1.3,0.043,1994-95,Rozier,Clifford,2476
Clifford Rozier,23.0,GSW,1.1,0.07200000000000001,1995-96,Rozier,Clifford,2476
Clifford Rozier,24.0,TOT,1.6,0.102,1996-97,Rozier,Clifford,2476
Clifford Rozier,24.0,GSW,0.0,-0.23,1996-97,Rozier,Clifford,2476
Clifford Rozier,24.0,TOR,1.6,0.105,1996-97,Rozier,Clifford,2476
Clifford Rozier,25.0,MIN,-0.1,-0.14,1997-98,Rozier,Clifford,2476
Terry Rozier,21.0,BOS,-0.3,-0.047,2015-16,Rozier,Terry,2477
Terry Rozier,22.0,BOS,1.4,0.053,2016-17,Rozier,Terry,2477
Ricky Rubio,21.0,MIN,2.0,0.07,2011-12,Rubio,Ricky,2478
Ricky Rubio,22.0,MIN,3.0,0.085,2012-13,Rubio,Ricky,2478
Ricky Rubio,23.0,MIN,5.9,0.107,2013-14,Rubio,Ricky,2478
Ricky Rubio,24.0,MIN,0.5,0.033,2014-15,Rubio,Ricky,2478
Ricky Rubio,25.0,MIN,5.8,0.11900000000000001,2015-16,Rubio,Ricky,2478
Ricky Rubio,26.0,MIN,6.1,0.11900000000000001,2016-17,Rubio,Ricky,2478
Guy Rucker,25.0,GSW,0.0,0.11699999999999999,2002-03,Rucker,Guy,2479
Delaney Rudd,27.0,UTA,0.1,0.004,1989-90,Rudd,Delaney,2480
Delaney Rudd,28.0,UTA,0.6,0.033,1990-91,Rudd,Delaney,2480
Delaney Rudd,29.0,UTA,0.3,0.027999999999999997,1991-92,Rudd,Delaney,2480
Delaney Rudd,30.0,POR,-0.3,-0.151,1992-93,Rudd,Delaney,2480
Damjan Rudez,28.0,IND,1.3,0.061,2014-15,Rudez,Damjan,2481
Damjan Rudez,29.0,MIN,0.1,0.009000000000000001,2015-16,Rudez,Damjan,2481
Damjan Rudez,30.0,ORL,0.1,0.008,2016-17,Rudez,Damjan,2481
Michael Ruffin,23.0,CHI,0.6,0.032,1999-00,Ruffin,Michael,2482
Michael Ruffin,24.0,CHI,1.0,0.055999999999999994,2000-01,Ruffin,Michael,2482
Michael Ruffin,25.0,PHI,0.0,-0.005,2001-02,Ruffin,Michael,2482
Michael Ruffin,27.0,UTA,0.2,0.013999999999999999,2003-04,Ruffin,Michael,2482
Michael Ruffin,28.0,WAS,1.9,0.07400000000000001,2004-05,Ruffin,Michael,2482
Michael Ruffin,29.0,WAS,1.7,0.081,2005-06,Ruffin,Michael,2482
Michael Ruffin,30.0,WAS,0.0,0.002,2006-07,Ruffin,Michael,2482
Michael Ruffin,31.0,MIL,1.2,0.095,2007-08,Ruffin,Michael,2482
Michael Ruffin,32.0,POR,0.1,0.08,2008-09,Ruffin,Michael,2482
Trevor Ruffin,24.0,PHO,0.1,0.009000000000000001,1994-95,Ruffin,Trevor,2483
Trevor Ruffin,25.0,PHI,1.2,0.037000000000000005,1995-96,Ruffin,Trevor,2483
Jeff Ruland,23.0,WSB,7.8,0.17,1981-82,Ruland,Jeff,2484
Jeff Ruland,24.0,WSB,10.1,0.16899999999999998,1982-83,Ruland,Jeff,2484
Jeff Ruland,25.0,WSB,9.3,0.14400000000000002,1983-84,Ruland,Jeff,2484
Jeff Ruland,26.0,WSB,3.3,0.111,1984-85,Ruland,Jeff,2484
Jeff Ruland,27.0,WSB,3.5,0.151,1985-86,Ruland,Jeff,2484
Jeff Ruland,28.0,PHI,0.3,0.132,1986-87,Ruland,Jeff,2484
Jeff Ruland,33.0,PHI,0.0,0.006,1991-92,Ruland,Jeff,2484
Jeff Ruland,34.0,DET,0.0,-0.006999999999999999,1992-93,Ruland,Jeff,2484
Stefano Rusconi,27.0,PHO,-0.1,-0.10400000000000001,1995-96,Rusconi,Stefano,2485
Brandon Rush,23.0,IND,0.9,0.024,2008-09,Rush,Brandon,2486
Brandon Rush,24.0,IND,2.5,0.047,2009-10,Rush,Brandon,2486
Brandon Rush,25.0,IND,2.6,0.07,2010-11,Rush,Brandon,2486
Brandon Rush,26.0,GSW,3.5,0.099,2011-12,Rush,Brandon,2486
Brandon Rush,27.0,GSW,0.0,0.051,2012-13,Rush,Brandon,2486
Brandon Rush,28.0,UTA,-0.4,-0.05,2013-14,Rush,Brandon,2486
Brandon Rush,29.0,GSW,-0.3,-0.055999999999999994,2014-15,Rush,Brandon,2486
Brandon Rush,30.0,GSW,2.0,0.09,2015-16,Rush,Brandon,2486
Brandon Rush,31.0,MIN,0.4,0.019,2016-17,Rush,Brandon,2486
Kareem Rush,22.0,LAL,-0.6,-0.033,2002-03,Rush,Kareem,2487
Kareem Rush,23.0,LAL,1.5,0.055999999999999994,2003-04,Rush,Kareem,2487
Kareem Rush,24.0,TOT,0.1,0.003,2004-05,Rush,Kareem,2487
Kareem Rush,24.0,LAL,-0.2,-0.09,2004-05,Rush,Kareem,2487
Kareem Rush,24.0,CHA,0.2,0.013000000000000001,2004-05,Rush,Kareem,2487
Kareem Rush,25.0,CHA,-0.2,-0.01,2005-06,Rush,Kareem,2487
Kareem Rush,27.0,IND,1.0,0.033,2007-08,Rush,Kareem,2487
Kareem Rush,28.0,PHI,0.0,-0.003,2008-09,Rush,Kareem,2487
Kareem Rush,29.0,LAC,0.0,-0.019,2009-10,Rush,Kareem,2487
Bryon Russell,23.0,UTA,2.1,0.08900000000000001,1993-94,Russell,Bryon,2488
Bryon Russell,24.0,UTA,1.4,0.079,1994-95,Russell,Bryon,2488
Bryon Russell,25.0,UTA,0.8,0.064,1995-96,Russell,Bryon,2488
Bryon Russell,26.0,UTA,7.4,0.14,1996-97,Russell,Bryon,2488
Bryon Russell,27.0,UTA,6.0,0.13,1997-98,Russell,Bryon,2488
Bryon Russell,28.0,UTA,5.6,0.151,1998-99,Russell,Bryon,2488
Bryon Russell,29.0,UTA,8.8,0.146,1999-00,Russell,Bryon,2488
Bryon Russell,30.0,UTA,6.8,0.133,2000-01,Russell,Bryon,2488
Bryon Russell,31.0,UTA,2.3,0.055,2001-02,Russell,Bryon,2488
Bryon Russell,32.0,WAS,1.5,0.052000000000000005,2002-03,Russell,Bryon,2488
Bryon Russell,33.0,LAL,2.2,0.111,2003-04,Russell,Bryon,2488
Bryon Russell,34.0,DEN,2.6,0.121,2004-05,Russell,Bryon,2488
Bryon Russell,35.0,DEN,0.0,0.19399999999999998,2005-06,Russell,Bryon,2488
Campy Russell,29.0,NYK,4.3,0.071,1980-81,Russell,Campy,2489
Campy Russell,30.0,NYK,3.2,0.066,1981-82,Russell,Campy,2489
Campy Russell,33.0,CLE,-0.1,-0.24600000000000002,1984-85,Russell,Campy,2489
D'Angelo Russell,19.0,LAL,0.0,0.001,2015-16,Russell,D'Angelo,2490
D'Angelo Russell,20.0,LAL,1.3,0.034,2016-17,Russell,D'Angelo,2490
Walker Russell,22.0,DET,-0.8,-0.054000000000000006,1982-83,Russell,Walker,2491
Walker Russell,23.0,DET,0.1,0.04,1983-84,Russell,Walker,2491
Walker Russell,24.0,ATL,0.2,0.028999999999999998,1984-85,Russell,Walker,2491
Walker Russell,25.0,DET,0.0,-0.271,1985-86,Russell,Walker,2491
Walker Russell,26.0,IND,-0.2,-0.018000000000000002,1986-87,Russell,Walker,2491
Walker Russell,27.0,DET,0.0,-0.54,1987-88,Russell,Walker,2491
Walker Russell,29.0,DET,-0.4,-0.049,2011-12,Russell,Walker,2492
Domantas Sabonis,20.0,OKC,0.7,0.022000000000000002,2016-17,Sabonis,Domantas,2494
Arvydas Sabonis,31.0,POR,8.4,0.233,1995-96,Sabonis,Arvydas,2493
Arvydas Sabonis,32.0,POR,7.5,0.205,1996-97,Sabonis,Arvydas,2493
Arvydas Sabonis,33.0,POR,9.7,0.2,1997-98,Sabonis,Arvydas,2493
Arvydas Sabonis,34.0,POR,5.8,0.207,1998-99,Sabonis,Arvydas,2493
Arvydas Sabonis,35.0,POR,7.1,0.203,1999-00,Sabonis,Arvydas,2493
Arvydas Sabonis,36.0,POR,3.7,0.138,2000-01,Sabonis,Arvydas,2493
Arvydas Sabonis,38.0,POR,4.9,0.196,2002-03,Sabonis,Arvydas,2493
Robert Sacre,23.0,LAL,-0.1,-0.024,2012-13,Sacre,Robert,2495
Robert Sacre,24.0,LAL,1.4,0.061,2013-14,Sacre,Robert,2495
Robert Sacre,25.0,LAL,0.8,0.035,2014-15,Sacre,Robert,2495
Robert Sacre,26.0,LAL,0.3,0.04,2015-16,Sacre,Robert,2495
John Salley,22.0,DET,3.8,0.124,1986-87,Salley,John,2496
John Salley,23.0,DET,6.2,0.14800000000000002,1987-88,Salley,John,2496
John Salley,24.0,DET,3.5,0.115,1988-89,Salley,John,2496
John Salley,25.0,DET,6.1,0.152,1989-90,Salley,John,2496
John Salley,26.0,DET,4.8,0.139,1990-91,Salley,John,2496
John Salley,27.0,DET,5.1,0.138,1991-92,Salley,John,2496
John Salley,28.0,MIA,2.5,0.085,1992-93,Salley,John,2496
John Salley,29.0,MIA,4.8,0.122,1993-94,Salley,John,2496
John Salley,30.0,MIA,3.6,0.08900000000000001,1994-95,Salley,John,2496
John Salley,31.0,TOT,0.6,0.045,1995-96,Salley,John,2496
John Salley,31.0,TOR,0.4,0.038,1995-96,Salley,John,2496
John Salley,31.0,CHI,0.2,0.062,1995-96,Salley,John,2496
John Salley,35.0,LAL,0.5,0.083,1999-00,Salley,John,2496
John Salmons,23.0,PHI,0.6,0.057999999999999996,2002-03,Salmons,John,2497
John Salmons,24.0,PHI,2.1,0.064,2003-04,Salmons,John,2497
John Salmons,25.0,PHI,1.4,0.066,2004-05,Salmons,John,2497
John Salmons,26.0,PHI,1.7,0.04,2005-06,Salmons,John,2497
John Salmons,27.0,SAC,3.6,0.081,2006-07,Salmons,John,2497
John Salmons,28.0,SAC,3.7,0.071,2007-08,Salmons,John,2497
John Salmons,29.0,TOT,5.6,0.09,2008-09,Salmons,John,2497
John Salmons,29.0,SAC,3.0,0.07200000000000001,2008-09,Salmons,John,2497
John Salmons,29.0,CHI,2.6,0.127,2008-09,Salmons,John,2497
John Salmons,30.0,TOT,7.1,0.121,2009-10,Salmons,John,2497
John Salmons,30.0,CHI,3.2,0.092,2009-10,Salmons,John,2497
John Salmons,30.0,MIL,3.9,0.165,2009-10,Salmons,John,2497
John Salmons,31.0,MIL,4.3,0.081,2010-11,Salmons,John,2497
John Salmons,32.0,SAC,0.4,0.013999999999999999,2011-12,Salmons,John,2497
John Salmons,33.0,SAC,1.6,0.034,2012-13,Salmons,John,2497
John Salmons,34.0,TOT,1.7,0.046,2013-14,Salmons,John,2497
John Salmons,34.0,SAC,0.3,0.028999999999999998,2013-14,Salmons,John,2497
John Salmons,34.0,TOR,1.4,0.052000000000000005,2013-14,Salmons,John,2497
John Salmons,35.0,NOP,0.1,0.017,2014-15,Salmons,John,2497
Kevin Salvadori,26.0,SAC,0.0,-0.006999999999999999,1996-97,Salvadori,Kevin,2498
Kevin Salvadori,27.0,SAC,-0.2,-0.099,1997-98,Salvadori,Kevin,2498
Soumaila Samake,22.0,NJN,0.1,0.027999999999999997,2000-01,Samake,Soumaila,2499
Soumaila Samake,24.0,LAL,0.2,0.102,2002-03,Samake,Soumaila,2499
Cheikh Samb,23.0,DET,0.1,0.17800000000000002,2007-08,Samb,Cheikh,2501
Cheikh Samb,24.0,TOT,-0.2,-0.14400000000000002,2008-09,Samb,Cheikh,2501
Cheikh Samb,24.0,DEN,-0.1,-0.24600000000000002,2008-09,Samb,Cheikh,2501
Cheikh Samb,24.0,LAC,0.0,-0.046,2008-09,Samb,Cheikh,2501
Cheikh Samb,24.0,NYK,-0.1,-0.45799999999999996,2008-09,Samb,Cheikh,2501
JaKarr Sampson,21.0,PHI,0.6,0.025,2014-15,Sampson,JaKarr,2503
JaKarr Sampson,22.0,TOT,0.1,0.006,2015-16,Sampson,JaKarr,2503
