Dim1,Dim2
0.27596074,0.6234282
0.58939195,0.6061151
0.34019965,0.47796708
0.51197743,0.43962675
0.44339636,0.36839154
0.4990198,0.29478174
0.64155054,0.22369385
0.7437076,0.8790333
0.04930857,0.6272775
0.3223094,0.92626715
0.0637261,0.5946608
0.6363279,0.7199303
0.2611062,0.6077344
0.25315693,0.48604044
0.87014306,0.52570355
0.5398493,0.43239832
0.3680681,0.3259657
0.6647168,0.31387076
0.73299265,0.24690464
0.3619234,0.20038152
0.32435232,0.17253515
0.43828356,0.11621556
0.5597827,0.9905113
0.8124713,0.84076667
0.4966636,0.92153955
0.1359733,0.74725485
0.4580357,0.8443493
0.47351432,0.7112859
0.73378617,0.64095104
0.31025866,0.5194601
0.4182328,0.47077626
0.2202954,0.37906632
0.11867988,0.36666
0.28192922,0.23947906
0.7118951,0.82331574
0.030285776,0.5150145
0.8568043,0.64716005
0.1789616,0.5712447
0.31241414,0.48906103
0.4628317,0.45580965
0.44290066,0.41911763
0.4479214,0.33696663
0.4446711,0.29835457
0.7371619,0.82594407
0.036633402,0.55007726
0.39193264,0.4590149
0.52118367,0.40436637
0.38315302,0.3350606
0.58896315,0.30044824
0.4290752,0.22657952
0.69633776,0.19410986
0.5336258,0.13720217
0.5330517,0.10983446
0.38333964,0.885624
0.3435358,0.71956694
0.62420577,0.43788403
0.29955202,0.8830162
0.5397795,0.83673704
0.25021732,0.7502406
0.36713588,0.6464724
0.6206208,0.59348696
0.37632516,0.45643684
0.2604464,0.79031956
0.9560095,0.7038765
0.2824546,0.7150121
0.7146833,0.6496892
0.5605921,0.56970346
0.07927042,0.36752176
0.5212056,0.87001467
0.2476041,0.7973
0.76904875,0.81383806
0.46482292,0.8150984
0.22278914,0.71707416
0.6070646,0.65900886
0.67424524,0.5984133
0.54227954,0.5271523
0.5136163,0.40527618
0.2930587,0.3290869
0.58142734,0.28562188
0.47995493,0.24586493
0.3572988,0.16125557
0.49640632,0.14880607
0.6114589,0.081288666
0.5306465,0.8061503
0.5290454,0.8901615
0.46990642,0.8155438
0.7108198,0.7159324
0.15835366,0.5845146
0.41573498,0.5627816
0.5382228,0.51579607
0.42018947,0.3563001
0.70123976,0.22585195
0.07370067,0.63166136
0.7366084,0.82613516
0.061638117,0.57118505
0.70398396,0.71452856
0.45582768,0.63053036
0.5149035,0.6075078
0.71379775,0.5473917
0.66259694,0.4519697
0.54059196,0.36033207
0.6498939,0.31932983
0.47430107,0.22931734
0.48955852,0.19261882
0.28017074,0.78502345
0.41999125,0.711243
0.6131938,0.6433648
0.28119183,0.50484556
0.5274708,0.4923969
0.38995668,0.39266723
0.52964735,0.8772646
0.34596014,0.8213718
0.6115886,0.7591495
0.3413955,0.5926665
0.46806788,0.5493603
0.656024,0.5197509
0.41665572,0.89677453
0.41271123,0.81284344
0.8829491,0.6648102
0.37627584,0.5879237
0.6729403,0.5928839
0.7066366,0.547369
0.6474872,0.43258342
0.46789983,0.34152135
0.1298984,0.32668254
0.7385911,0.23049104
0.5866128,0.18773419
0.3866657,0.17769006
0.70272493,0.8875034
0.09217745,0.6921023
0.6973337,0.75915277
0.4292025,0.18311307
0.61811924,0.34442693
0.7456639,0.6509034
0.66764283,0.59660494
0.3683802,0.4643504
0.48365644,0.39377737
0.6782973,0.39413476
0.6667985,0.30796814
0.23751664,0.26827553
0.51797,0.81963575
0.16950873,0.6834799
0.6137428,0.5871955
0.24910031,0.43929327
0.23639032,0.36337763
0.9485575,0.65996945
0.12890697,0.31902847
0.86964726,0.43174306
0.11283356,0.31607443
0.523609,0.9279902
0.089209884,0.70319986
0.8043616,0.7185047
0.33056736,0.6991942
0.26453406,0.60273397
0.7854098,0.5933574
0.23126772,0.4328992
0.63803387,0.48478827
0.5108513,0.33056694
0.61289114,0.9046463
0.23675513,0.38670292
0.8944242,0.70873445
0.2230953,0.6915195
0.06538114,0.51082003
0.45842972,0.5359531
0.38111553,0.81746435
0.1672048,0.674687
0.8512057,0.6801581
0.49905053,0.59467113
0.24729009,0.40797547
0.58697534,0.44604874
0.3362546,0.3126554
0.6035584,0.29329723
0.6847923,0.24009839
0.6567248,0.17397445
0.5213172,0.15148675
0.7921766,0.5890128
0.5873796,0.5163778
0.41141638,0.3949566
0.58526355,0.37377226
0.4546114,0.27752522
0.5882035,0.22862509
0.8404957,0.7904377
0.29606727,0.77191347
0.24880162,0.6571536
0.85195965,0.6218089
0.51939666,0.5349101
0.13750267,0.41736752
0.788395,0.46519795
0.5445036,0.3586867
0.63199323,0.41393024
0.44879958,0.25143307
0.73366153,0.1741116
0.3664732,0.17770234
0.30942,0.6028238
0.33993393,0.8171619
0.5077958,0.9200014
0.07184112,0.62452424
0.20116827,0.7461062
0.9526558,0.70104027
0.87531686,0.6326208
0.07475698,0.42166224
0.5384057,0.5096911
0.104444146,0.3569963
0.6625376,0.4030372
0.4784805,0.27795902
0.561925,0.22233146
0.5175289,0.19508564
0.3412245,0.1498554
0.6142928,0.03664261
0.3420905,0.13614228
0.585426,0.03509295
0.5646634,0.032817096
0.37190163,0.79236686
0.16496724,0.6448265
0.79146266,0.759328
0.86684257,0.63677496
0.7789171,0.61544126
0.6524382,0.5191877
0.18962425,0.40223145
0.41587713,0.3359661
0.7419159,0.30388013
0.67156714,0.25309446
0.7539182,0.23016101
0.6243262,0.11603016
0.35670787,0.14104319
0.33532602,0.13021067
0.79080886,0.89886737
0.5214272,0.8779693
0.07542974,0.5640709
0.5449515,0.7282296
0.02482605,0.61432314
0.48711073,0.84129554
0.55872667,0.7229341
0.59818286,0.6313008
0.2417048,0.47071454
0.45253927,0.4773224
0.3384651,0.7932951
0.57647985,0.7403221
0.50486714,0.5486011
0.46967933,0.9849055
0.8751459,0.7962443
0.82099825,0.7483563
0.099931836,0.63106745
0.25528103,0.7133561
0.3758075,0.58757615
0.65802854,0.5513506
0.32855442,0.464961
0.77437097,0.6165358
0.21146211,0.3724844
0.74051905,0.88657975
0.48380694,0.9862997
0.91657877,0.7394481
0.03666517,0.6050367
0.76464736,0.7332306
0.2978957,0.6578205
0.29772037,0.65415645
0.21750006,0.52184945
0.17075962,0.4534253
0.66378415,0.49872148
0.43406197,0.33954453
0.79363215,0.3644128
0.283507,0.79187393
0.05575782,0.51627606
0.2282838,0.6242051
0.697272,0.5308098
0.03276187,0.5866777
0.36981422,0.8113241
0.33594233,0.7246811
0.5557592,0.62956816
0.3865173,0.5273448
0.5091667,0.48341975
0.7396224,0.4604876
0.6188867,0.58813125
0.39845443,0.46379375
0.3914754,0.4175487
0.380413,0.7365391
0.36711624,0.64660674
0.5265204,0.57811654
0.72693264,0.8301012
0.21180174,0.72638226
0.6494249,0.73489183
0.47740507,0.67424786
0.094081014,0.42876488
0.41656107,0.4963371
0.4899395,0.40536046
0.8186671,0.5208617
0.28381127,0.24380937
0.6871926,0.3592505
0.35096288,0.66040117
0.600557,0.8885509
0.3828039,0.79806286
0.9201424,0.71325004
0.69906116,0.6380533
0.48152897,0.5728117
0.51719815,0.48356953
0.45563456,0.40256876
0.5502882,0.33766252
0.6729002,0.3054622
0.58091193,0.22393927
0.6032242,0.17141923
0.6053014,0.122041404
0.41969886,0.13721797
0.5334752,0.081367314
0.5634191,0.037855327
0.5228758,0.025974274
0.5825017,0.026266754
0.4745811,0.024326146
0.7122245,0.8714485
0.9476307,0.72047096
0.427673,0.8148957
0.17355505,0.6167909
0.83620435,0.64919573
0.20984468,0.5232748
0.40365595,0.44507474
0.52623725,0.45049566
0.48559642,0.3623481
0.42403924,0.28937408
0.6604591,0.2529402
0.36044356,0.16636783
0.15109739,0.5505378
0.088550776,0.77132744
0.43932676,0.90110135
0.4199498,0.78143394
0.28764117,0.71950144
0.5978307,0.44794843
0.5795011,0.5172415
0.76455057,0.42983472
0.5594051,0.8526335
0.20130497,0.79791725
0.10554001,0.55092704
0.35045695,0.63606924
0.54334044,0.5958156
0.621021,0.49614754
0.14292395,0.34917974
0.8380169,0.5284209
0.7899174,0.3670506
0.3733211,0.25508395
0.3601236,0.16736636
0.4209193,0.14709854
0.21334445,0.79734856
0.22516623,0.6793902
0.916282,0.7542589
0.78820336,0.8198353
0.026921958,0.35462463
0.9642365,0.6993189
0.7648976,0.749652
0.21695602,0.59630364
0.6352863,0.5872367
0.7502265,0.5310493
0.093214184,0.36617112
0.2846179,0.29546955
0.4779753,0.27293184
0.6388731,0.22600654
0.2904458,0.17280003
0.20332217,0.8005323
0.3170119,0.6920999
0.84285665,0.62645555
0.07725355,0.43090728
0.65812564,0.51079196
0.5508275,0.41238907
0.5623824,0.3441131
0.66697145,0.30662495
0.5634119,0.65262187
0.8808146,0.5528532
0.27394944,0.44269127
0.6918259,0.4544595
0.6222103,0.35977656
0.6619286,0.30679858
0.33937597,0.22366163
0.6259637,0.8479819
0.7227395,0.7941406
0.41734523,0.7473002
0.35833067,0.6420694
0.783988,0.61222565
0.6547453,0.5054028
0.57975066,0.41841316
0.44897935,0.34114364
0.7286792,0.34147316
0.478025,0.24215126
0.4071089,0.17026874
0.379713,0.18005317
0.62243867,0.07524803
0.4024679,0.10468146
0.527616,0.044746548
0.32789335,0.11845636
0.50240374,0.36337203
0.5856374,0.78484285
0.3776409,0.743428
0.41044664,0.65582716
0.2552551,0.4939297
0.8909273,0.5518297
0.85700524,0.50442564
0.074211925,0.35852718
0.46291143,0.2724436
0.8367273,0.40116656
0.72729427,0.7881162
0.89770687,0.7600566
0.7306818,0.83637714
0.1935508,0.72356033
0.24870737,0.7078687
0.18605188,0.56737655
0.708127,0.6131699
0.36565697,0.49005654
0.2861801,0.35734957
0.48772603,0.34121028
0.93601185,0.76188785
0.47758532,0.95833796
0.18555024,0.79450774
0.027138054,0.4592434
0.401554,0.9035218
0.5163609,0.80637556
0.12805045,0.63441133
0.56171805,0.8593457
0.5991299,0.7956039
0.5217851,0.996539
0.5602037,0.98480594
0.06350979,0.7674544
0.46110716,0.958526
0.52282035,0.8612176
0.24720314,0.77161926
0.5074905,0.7958274
0.66215026,0.7166604
0.21629688,0.5754202
0.69281393,0.5554752
0.16347817,0.39367872
0.40517172,0.3954932
0.31828392,0.3401388
0.7848331,0.77411616
0.10372731,0.6567136
0.27567667,0.7072443
0.9621731,0.7352681
0.26076722,0.5425707
0.42515785,0.44139078
0.33765888,0.38953984
0.66854113,0.36663532
0.8170829,0.370201
0.62500286,0.55330515
0.5382468,0.49861762
0.50018245,0.98525643
0.49108675,0.94535893
0.7806405,0.84850883
0.4128018,0.8857763
0.04682675,0.5343156
0.8295546,0.8542744
0.030929625,0.5989649
0.5541452,0.8888141
0.8993405,0.7364922
0.102057934,0.70692915
0.31761336,0.79800606
0.43443453,0.74818903
0.32001185,0.6165072
0.37555766,0.54390305
0.3616979,0.4469663
0.35927954,0.38212714
0.65720737,0.8629925
0.7558192,0.78203917
0.3067026,0.6809237
0.07824844,0.4328865
0.84396446,0.61095685
0.80015016,0.53936654
0.27431875,0.35809994
0.30204675,0.32997856
0.31724542,0.26833937
0.8837894,0.7016219
0.35069352,0.62182313
0.3541959,0.55475205
0.23774368,0.3879754
0.7565577,0.44279933
0.8797157,0.72686446
0.7539736,0.75761104
0.4899182,0.6967483
0.22678953,0.27878714
0.57663023,0.9750986
0.88627493,0.8082708
0.66794086,0.76633584
0.37927228,0.8225379
0.88263404,0.7580472
0.687732,0.7804822
0.105861366,0.58359987
0.59678936,0.7936057
0.63028556,0.77637935
0.11785051,0.6331352
0.90009063,0.7601912
0.4191804,0.852028
0.040279716,0.54681504
0.09884903,0.5040617
0.7487523,0.5906179
0.20971593,0.41438782
0.5102841,0.4212601
0.26795176,0.28866488
0.5974369,0.87699217
0.8934744,0.6867705
0.2147718,0.58045214
0.6115549,0.5902066
0.73315656,0.5418061
0.68960214,0.45587194
0.13315263,0.36680254
0.7225897,0.32244712
0.07482067,0.3295943
0.6049873,0.912683
0.93353724,0.72894186
0.6282228,0.7931944
0.57607824,0.7321259
0.38889802,0.6477545
0.44988722,0.57500285
0.55367136,0.46495932
0.5468209,0.3822505
0.58714813,0.32793862
0.52313423,0.27549052
0.52869946,0.98970485
0.51769793,0.7636724
0.8234645,0.5447122
0.6100139,0.4347726
0.79119575,0.4127258
0.20389193,0.31807452
0.6628319,0.22498739
0.7597405,0.90449643
0.0640232,0.7567816
0.81121093,0.7559824
0.40954715,0.9227464
0.07408789,0.56366575
0.60647583,0.7284455
0.3504275,0.6052377
0.42234805,0.5642609
0.799189,0.5210933
0.12053329,0.71351445
0.74421287,0.65105855
0.22466522,0.5060825
0.65945303,0.5134771
0.80444825,0.52351046
0.6706596,0.35564518
0.7255815,0.30519354
0.62639767,0.23148167
0.8173011,0.330806
0.26825714,0.22601819
0.9860544,0.70207167
0.29485536,0.66097426
0.25983876,0.6612544
0.39919934,0.6031522
0.14107561,0.45953834
0.82078004,0.56390846
0.59179354,0.43370944
0.5488844,0.33680785
0.8189809,0.38734734
0.5240854,0.24851403
0.6335466,0.18163493
0.5065099,0.11462867
0.35236073,0.14171967
0.33993128,0.13159537
0.597381,0.03558904
0.5055995,0.028381705
0.49502125,0.025223196
0.51916265,0.009387553
0.11756787,0.7482323
0.43201125,0.80811226
0.4391774,0.6982349
0.31775978,0.60616076
0.44426364,0.6295925
0.759624,0.6012822
0.7478537,0.5218191
0.69169265,0.47648776
0.764915,0.38799027
0.14027351,0.32094395
0.86966795,0.39288393
0.58714604,0.16396615
0.5197779,0.7979249
0.42369556,0.71758556
0.30773228,0.61233264
0.5052296,0.3428103
0.5726218,0.24050614
0.7040269,0.5371601
0.4275286,0.7977535
0.79134196,0.7090562
0.2593392,0.58709764
0.26682648,0.49961203
0.5929203,0.52559024
0.33125824,0.30923814
0.68603826,0.30625427
0.5938267,0.24144831
0.60196245,0.8586403
0.8846957,0.75480986
0.0897235,0.54567915
0.8922126,0.66017514
0.83913493,0.56439143
0.026077121,0.344634
0.1398296,0.34976292
0.82485765,0.52030975
0.25481582,0.72639567
0.38725248,0.72429323
0.30924118,0.5745536
0.3610984,0.5396636
0.5898173,0.5050874
0.41768286,0.38530597
0.76614296,0.3887063
0.5463106,0.3100146
0.42022568,0.24188823
0.5590115,0.5811546
0.33139956,0.7093202
0.025374144,0.46701974
0.38938177,0.3668074
0.5554856,0.8797502
0.14704356,0.7208425
0.6179995,0.4410781
0.49201027,0.33274534
0.3194837,0.8792211
0.9247172,0.69501454
0.118094,0.57000995
0.73040944,0.6753563
0.3968166,0.51386213
0.23511907,0.43621072
0.26532716,0.3778183
0.29183334,0.2978579
0.6098601,0.28969646
0.7210411,0.22392595
0.34252727,0.90620875
0.20026565,0.734408
0.5398751,0.7696735
0.5114385,0.61195576
0.46002746,0.5673237
0.7108712,0.5462906
0.8683636,0.5194033
0.6465211,0.34828752
0.42512158,0.27437872
0.6956973,0.20511499
0.40520233,0.21250144
0.3199941,0.16891563
0.6224966,0.060009956
0.44274947,0.09871301
0.50545853,0.047652483
0.5678712,0.027411997
0.51100844,0.011847436
0.5141818,0.009162366
0.23293877,0.7717719
0.2980634,0.7103746
0.90201545,0.67822504
0.43454334,0.59695107
0.3786484,0.45265532
0.4140921,0.39308596
0.6689708,0.3698213
0.5857307,0.2891382
0.4525841,0.81740206
0.43382657,0.70323616
0.54481393,0.6534524
0.059962958,0.75632155
0.8014555,0.837939
0.4192844,0.9186139
0.30560452,0.8189053
0.585736,0.7100761
0.55970794,0.6661219
0.2567246,0.4875488
0.36280176,0.47964433
0.6218313,0.47783455
0.77252847,0.4304284
0.2926562,0.25508577
0.56102467,0.23807997
0.57425845,0.9708177
0.7822579,0.84926194
0.31527436,0.8837156
0.41524634,0.79033315
0.094791114,0.5321585
0.30141777,0.59406865
0.23942453,0.3906729
0.8449784,0.74812496
0.07161984,0.58590317
0.41918877,0.7178993
0.21760032,0.582789
0.046765953,0.56345415
0.97129047,0.69426465
0.46011475,0.63611156
0.111207604,0.49180776
0.07112566,0.37598515
0.44947702,0.7339182
0.6681268,0.68882287
0.16825098,0.4584992
0.46467638,0.89867604
0.58816326,0.8519186
0.46597815,0.79789054
0.107705146,0.6304619
0.5875721,0.8792999
0.050435334,0.58354795
0.40867653,0.72293556
0.59950507,0.6558642
0.18426135,0.4992597
0.46784702,0.48231953
0.24519998,0.39432245
0.79071593,0.89914703
0.53901255,0.8989377
0.70800805,0.79333794
0.4663276,0.71086985
0.44007114,0.6321744
0.2790708,0.53796136
0.6987481,0.53526753
0.43318334,0.8333385
0.23937953,0.68704677
0.16399121,0.55211276
0.8950378,0.5598786
0.10592502,0.37909633
0.68013626,0.44973248
0.3395789,0.32110465
0.51926553,0.2953245
0.59122914,0.23698983
0.69037616,0.17490208
0.62180805,0.15059406
0.45397475,0.11787045
0.3114043,0.2607309
0.41007626,0.22319302
0.65094054,0.17151952
0.4529299,0.15234113
0.61933744,0.07210106
0.30571598,0.12534925
0.25041187,0.78931946
0.7998575,0.8650615
0.45648775,0.95190656
0.042155653,0.60548747
0.33732527,0.82671756
0.419733,0.72396076
0.25269538,0.58704585
0.88830507,0.5575832
0.5919439,0.49957305
0.81707406,0.6961038
0.05555725,0.4884924
0.18969825,0.49642524
0.13294318,0.72273046
0.542693,0.71894836
0.34471247,0.6164835
0.47746783,0.5652208
0.44947916,0.47375488
0.6842089,0.4327631
0.50668067,0.19215328
0.34170425,0.88058513
0.83470774,0.7982503
0.046278328,0.4992646
0.23869032,0.5541817
0.26214677,0.53653026
0.65567887,0.5171546
0.41422743,0.3464849
0.11163345,0.66074467
0.889927,0.63831705
0.10129738,0.72573495
0.9600029,0.7014779
0.5917336,0.7269566
0.13857749,0.5206714
0.51205176,0.56079465
0.5659211,0.5178255
0.5958172,0.44851348
0.30094367,0.31564832
0.72923386,0.35600471
0.5730817,0.213341
0.7107773,0.18537125
0.533087,0.14892244
0.47209823,0.09853032
0.58190244,0.06458065
0.30856568,0.12237945
0.47289735,0.036693394
0.83323884,0.7036562
0.25403205,0.6739801
0.28002036,0.57405853
0.6462403,0.6044455
0.7101405,0.548582
0.68673545,0.44717225
0.76920885,0.5116617
0.66011584,0.30759484
0.32129276,0.23597929
0.3871616,0.20087734
0.43703505,0.14719155
0.37853914,0.13952231
0.19651127,0.7583806
0.3345726,0.6648406
0.92985654,0.68370163
0.15187293,0.45011395
0.7691177,0.5294214
0.47438365,0.42917094
0.11281857,0.32718274
0.6664473,0.17383566
0.6156915,0.1517215
0.42000648,0.13634616
0.31041092,0.9190453
0.5774033,0.8803352
0.52301866,0.8268467
0.827136,0.69703114
0.26907268,0.62166953
0.20813397,0.49080646
0.51304406,0.49187297
0.5993077,0.44093573
0.11937803,0.36692175
0.7255228,0.31600296
0.35347953,0.221068
0.5021438,0.34671146
0.8848999,0.71636754
0.35980362,0.73952514
0.0686045,0.5007491
0.891261,0.5555713
0.2355682,0.406124
0.36052006,0.38240725
0.95411146,0.7066304
0.08755192,0.5613486
0.23942176,0.5845361
0.46346152,0.5597831
0.65406954,0.50500023
0.6265001,0.44035882
0.5413953,0.3523489
0.7498878,0.3327512
0.80353343,0.32866305
0.37712154,0.16591868
0.56361395,0.13498169
0.031668335,0.3466043
0.8708105,0.6038282
0.32766113,0.33666897
0.13328627,0.5703245
0.3294381,0.62346673
0.768023,0.6254405
0.33318454,0.25151896
0.501263,0.3419267
0.21768329,0.57619673
0.22176072,0.80050755
0.35987383,0.80465376
0.6235286,0.72485006
0.40076905,0.6482895
0.8838891,0.8109964
0.03702596,0.6188228
0.6711377,0.8229556
0.58912337,0.75922084
0.09927219,0.77360326
0.65091294,0.8641242
0.15561274,0.72310627
0.40928078,0.71861404
0.5616266,0.6566045
0.5383614,0.57916695
0.70753056,0.8709537
0.5233323,0.86449206
0.8195535,0.7078678
0.22379467,0.63069373
0.043702185,0.35370147
0.75789195,0.58848995
0.3686858,0.44680429
0.55839676,0.42845815
0.8648231,0.81757504
0.71379864,0.81853855
0.119790524,0.6549395
0.056396365,0.55233043
0.5320642,0.6482108
0.04063034,0.35976565
0.26207417,0.43619704
0.98024106,0.6808191
0.1107623,0.355937
0.069529355,0.33550352
0.28659543,0.7980969
0.70869607,0.8717834
0.11746669,0.7357737
0.28968662,0.7983025
0.22321725,0.6604092
0.7127104,0.6655637
0.2692839,0.49554622
0.44893354,0.98840547
0.07586917,0.7893903
0.49276155,0.92541474
0.4355828,0.81572455
0.30516025,0.69564563
0.8750291,0.55660075
0.7839242,0.5375479
0.52739924,0.43824008
0.58778244,0.3499812
0.5284409,0.28633696
0.58009535,0.22383547
0.7000089,0.16842067
0.62255484,0.11997694
0.6209583,0.66234785
0.4734397,0.5926883
0.20625877,0.41214454
0.63170546,0.4720041
0.656134,0.3558783
0.6110331,0.3096811
0.61929506,0.2383224
0.55793315,0.18658918
0.71318185,0.7660671
0.5831901,0.7214338
0.40514225,0.65656483
0.38945088,0.5388141
0.41993308,0.47110903
0.5141183,0.40543807
0.5199535,0.3316668
0.8344683,0.42069954
0.22175467,0.2662212
0.80278176,0.836869
0.09776959,0.6560947
0.6206474,0.77601
0.8185041,0.67199373
0.53688776,0.65249604
0.34729868,0.5569112
0.8712499,0.6032091
0.41768783,0.3812192
0.17969486,0.3407112
0.6280457,0.31744176
0.66332716,0.22188878
0.26914704,0.2146304
0.58799,0.12350547
0.5659625,0.08501181
0.5974787,0.8832676
0.21872148,0.7924024
0.5144632,0.75920135
0.7656491,0.6359678
0.32585314,0.5310757
0.44215864,0.6441334
0.33062157,0.52687144
0.29288638,0.449203
0.895998,0.5119875
0.6637684,0.8695699
0.7978516,0.77539915
0.4196583,0.77447116
0.16123542,0.50664157
0.57883143,0.5708071
0.31463426,0.47003293
0.49638572,0.42099726
0.594612,0.3326897
0.32253298,0.25543672
0.35914534,0.45385808
0.15468192,0.74949515
0.4421391,0.8217253
0.5284904,0.5900129
0.7634178,0.5705233
0.40422428,0.38542008
0.5984652,0.37844437
0.6808321,0.3088049
0.41580385,0.22754818
0.6419488,0.17200688
0.7856362,0.881191
0.057092905,0.77281535
0.535912,0.9365096
0.21378395,0.7263044
0.6400385,0.7115163
0.042996645,0.46235198
0.44549733,0.56417304
0.48060694,0.41335115
0.031850547,0.6113945
0.6967764,0.8733008
0.41538525,0.3914253
0.6099755,0.37635452
0.3176881,0.27814364
0.65688896,0.23809516
0.5228328,0.8221042
0.23291415,0.6837706
0.40685496,0.65522635
0.26331133,0.479118
0.75798565,0.43811592
0.611825,0.29806903
0.5762572,0.49862537
0.82613224,0.54070055
0.39626694,0.32714164
0.55902314,0.28141624
0.66016954,0.25196552
0.45931178,0.17856357
0.33860576,0.8880099
0.34777114,0.81649363
0.935518,0.7112339
0.3357563,0.6000302
0.6335974,0.55664927
0.56935513,0.5256415
0.09739354,0.3920374
0.77975345,0.41730115
0.33335346,0.2584633
0.8465915,0.39377832
0.4661575,0.18728471
0.64596856,0.10462004
0.24213077,0.70302767
0.5030063,0.94514567
0.023826212,0.48558837
0.21580467,0.4717931
0.69821155,0.53013873
0.27034575,0.58761203
0.55435735,0.82938707
0.7252492,0.8916625
0.4671493,0.9378097
0.5152433,0.89259624
0.31584704,0.82052886
0.47038096,0.723051
0.7094546,0.6461368
0.3717018,0.5604698
0.15385073,0.52448225
0.7747853,0.62075
0.20737836,0.3818036
0.23895729,0.3650533
0.87912774,0.48716712
0.80683875,0.7674705
0.17509687,0.5326405
0.643513,0.8085661
0.21429828,0.7960719
0.4939419,0.73727226
0.3285802,0.5924721
0.7238662,0.6142147
0.57255995,0.47408935
0.66805226,0.43988067
0.71035016,0.37324667
0.13666928,0.32097495
0.75058836,0.24575526
0.5132316,0.20366815
0.35491642,0.1423167
0.6132443,0.8247923
0.10234401,0.6046037
0.18573326,0.6316714
0.2455347,0.6288549
0.58567804,0.57704395
0.47844613,0.511021
0.20798472,0.3382209
0.36249065,0.33238065
0.85048014,0.8035672
0.62870294,0.7945459
0.88926744,0.6333891
0.51083523,0.99588466
0.6865366,0.5827214
0.67808884,0.5400648
0.10670975,0.37294185
0.09054762,0.35051614
0.7258435,0.33280522
0.8749691,0.3899098
0.08598465,0.31987506
0.5983894,0.13436061
0.022058368,0.61852455
0.36463487,0.9033104
0.7010884,0.76059437
0.4872088,0.6962681
0.5628851,0.67162406
0.49219158,0.5656043
0.59000623,0.52150846
0.73138326,0.4515108
0.84476686,0.49435797
0.21737117,0.27436036
0.71052194,0.25449774
0.09656739,0.30304065
0.52442014,0.13669261
0.732555,0.69255596
0.8817095,0.66364837
0.8755313,0.65863276
0.13014215,0.41514444
0.51935476,0.4743734
0.32186455,0.3585148
0.3892704,0.31109726
0.3959548,0.9128198
0.5319753,0.806782
0.3211313,0.6831006
0.30200002,0.86574906
0.5184736,0.7938343
0.66354656,0.741534
0.48211727,0.6308817
0.44686684,0.54112583
0.37882367,0.45553303
0.6725557,0.4403438
0.48414376,0.34209165
0.63320994,0.29100466
0.7313328,0.23878852
0.4953481,0.19132018
0.5177705,0.9940286
0.06975949,0.78823
0.658306,0.8671607
0.56623554,0.79168046
0.63254464,0.7030959
0.9023304,0.67778015
0.36832702,0.551063
0.46452796,0.46791905
0.11795202,0.3723191
0.27010596,0.29234514
0.4769542,0.30261418
0.74229586,0.22977144
0.55728686,0.6319511
0.40029284,0.5215436
0.097797185,0.7693689
0.5396615,0.8762307
0.10157129,0.789913
0.3980086,0.893939
0.79672706,0.7777846
0.075202614,0.5388176
0.31498766,0.65289354
0.2140787,0.51590544
0.52040803,0.49394712
0.3987734,0.37595582
0.7227939,0.3975784
0.5660153,0.27099076
0.12772298,0.501934
0.45369008,0.5435282
0.71114504,0.5362927
0.10766217,0.37298992
0.27482164,0.29527897
0.40487713,0.9024441
0.8148819,0.7596865
0.5679232,0.71022004
0.55708367,0.6721911
0.21092677,0.48213258
0.71036685,0.5467117
0.4031976,0.9117012
0.68130296,0.4467521
0.7769897,0.6166944
0.53202194,0.99304175
0.52879983,0.9728707
0.4793905,0.9579035
0.688114,0.83701557
0.040409476,0.57649225
0.70662254,0.75543773
0.31371748,0.7068573
0.7229186,0.6724509
0.12951466,0.47631747
0.7547229,0.57013625
0.48633996,0.41478515
0.3743028,0.32871205
0.59021604,0.2956851
0.27258772,0.49959874
0.41682488,0.4645141
0.55318856,0.4264912
0.52825314,0.49414045
0.7175421,0.18464383
0.6238431,0.124367505
0.45052272,0.10824689
0.14546856,0.69953173
0.981928,0.7223104
0.5299148,0.8961977
0.8340732,0.7029305
0.3122547,0.72423303
0.18298304,0.5874189
0.6387827,0.53318155
0.87207663,0.5299609
0.44577673,0.42092833
0.53569496,0.96457076
0.4538452,0.93667585
0.7980294,0.8017332
0.19829753,0.7867351
0.14309332,0.64026594
0.8986152,0.6344151
0.14088023,0.34937793
0.81548196,0.36409703
0.5416734,0.24222296
0.96164954,0.716066
0.7431105,0.76106876
0.34963012,0.7004609
0.22927576,0.6129084
0.8672943,0.6182213
0.23722875,0.44446164
0.4562534,0.4434671
0.38606182,0.3503037
0.6267762,0.28359807
0.46637273,0.2442312
0.8637934,0.38516885
0.48438996,0.14810362
0.50575376,0.11437237
0.28963763,0.15387592
0.6033256,0.03461939
0.17799154,0.7349673
0.07549465,0.7881067
0.6051611,0.9138242
0.94512653,0.73067987
0.04207343,0.5012043
0.70805866,0.64480877
0.0023769736,0.49763036
0.061571926,0.7658195
0.30173442,0.9187605
0.61579466,0.5528635
0.70118797,0.85968316
0.52686167,0.93723136
0.063200444,0.6211725
0.13319,0.6937256
0.88812137,0.648604
0.27299628,0.6065155
0.18497911,0.5210953
0.53932536,0.5272482
0.1690669,0.67557746
0.5924239,0.6374633
0.38637066,0.5357361
0.81066155,0.8390058
0.037380815,0.6135029
0.6213919,0.8361408
0.5992237,0.7680917
0.30585957,0.68222904
0.32233077,0.5979338
0.13664716,0.44776165
0.8186282,0.58952355
0.06677005,0.36407065
